index,gardenTemp,gardenCO2,gardenHumid,gardenLight,vegetableAge,vegetableGrowth,vegetableGrowthRate
1,22.5,454.25,49.375000953674316,0.0,1,0.0,0.0
2,22.600000381469727,452.25,49.82499980926514,0.0,1,0.0,0.0
3,22.474999904632572,456.0,50.04999923706055,0.0,1,0.0,0.0
4,22.52500009536743,456.5,50.32500076293945,0.0,1,0.0,0.0
5,22.625000476837158,456.25,49.82499980926514,0.0,1,0.0,0.0
6,22.575000286102295,456.75,49.40000057220459,0.0,1,0.0,0.0
7,22.550000190734863,458.75,49.375000953674316,0.0,1,0.0,0.0
8,22.44999980926514,458.5,49.40000057220459,0.0,1,0.0,0.0
9,22.625000476837158,455.25,49.5,0.0,1,0.0,0.0
10,22.424999713897712,458.25,49.62499904632568,0.0,1,0.0,0.0
11,22.52500009536743,459.25,49.47500038146973,0.0,1,0.0,0.0
12,22.39999961853028,459.0,49.400001525878906,0.0,1,0.0,0.0
13,22.44999980926514,458.0,49.54999923706055,0.0,1,0.0,0.0
14,22.449999809265144,457.75,49.62499904632568,0.0,1,0.0,0.0
15,22.39999961853028,459.25,49.75,0.0,1,0.0,0.0
16,22.399999618530277,457.0,49.67500019073486,0.0,1,0.0,0.0
17,22.37499952316285,457.0,49.749999046325684,0.0,1,0.0,0.0
18,22.399999618530277,457.75,49.69999980926514,0.0,1,0.0,0.0
19,22.449999809265144,456.5,49.52499961853027,0.0,1,0.0,0.0
20,22.349999427795414,457.5,49.52499961853027,0.0,1,0.0,0.0
21,22.37499952316285,458.0,49.54999923706055,0.0,1,0.0,0.0
22,22.39999961853028,458.75,49.80000114440918,0.0,1,0.0,0.0
23,22.349999427795414,457.25,50.04999923706055,0.0,1,0.0,0.0
24,22.349999427795414,458.5,49.875000953674316,0.0,1,0.0,0.0
25,22.39999961853028,459.5,49.72499942779541,0.0,1,0.0,0.0
26,22.37499952316285,459.25,49.85000038146973,0.0,1,0.0,0.0
27,22.474999904632572,457.75,49.82500076293945,0.0,1,0.0,0.0
28,22.449999809265144,458.0,49.875,0.0,1,0.0,0.0
29,22.424999713897712,458.75,50.30000019073486,0.0,1,0.0,0.0
30,22.474999904632572,459.75,50.82499980926514,0.0,1,0.0,0.0
31,22.39999961853028,460.75,50.94999980926514,0.0,1,0.0,0.0
32,22.424999713897712,460.75,50.94999980926514,0.0,1,0.0,0.0
33,22.44999980926514,460.75,50.80000019073486,0.0,1,0.0,0.0
34,22.37499952316285,459.75,48.80000019073486,0.0,1,0.0,0.0
35,22.299999237060547,459.5,47.69999980926514,0.0,1,0.0,0.0
36,22.32499933242798,457.5,47.10000038146973,0.0,1,0.0,0.0
37,22.25,459.25,46.92500019073486,0.0,1,0.0,0.0
38,22.249999523162842,456.5,47.39999961853027,0.0,1,0.0,0.0
39,22.17500066757202,458.0,47.64999866485595,0.0,1,0.0,0.0
40,22.274999618530273,455.0,47.82499980926514,0.0,1,0.0,0.0
41,22.200000286102295,456.5,47.89999961853027,0.0,1,0.0,0.0
42,22.200000286102295,457.5,48.09999942779541,0.0,1,0.0,0.0
43,22.125000476837158,455.25,47.875000953674316,0.0,1,0.0,0.0
44,22.225000381469727,458.0,47.54999923706055,0.0,1,0.0,0.0
45,22.249999523162842,455.75,47.22500038146973,0.0,1,0.0,0.0
46,22.200000286102295,458.0,46.77500057220459,0.0,1,0.0,0.0
47,22.22499990463257,455.5,46.94999980926514,0.0,1,0.0,0.0
48,22.200000286102295,457.75,47.65000057220459,0.0,1,0.0,0.0
49,22.200000286102295,456.75,48.250000953674316,0.0,1,0.0,0.0
50,22.15000057220459,460.5,48.54999923706055,0.0,1,0.0,0.0
51,22.125000476837158,462.0,48.64999961853027,0.0,1,0.0,0.0
52,22.125000476837158,463.0,48.59999942779541,0.0,1,0.0,0.0
53,22.299999237060547,462.75,48.72500038146973,0.0,1,0.0,0.0
54,22.15000057220459,463.75,48.57499980926514,0.0,1,0.0,0.0
55,22.249999523162842,462.75,48.22500038146973,0.0,1,0.0,0.0
56,22.274999618530273,461.0,48.05000019073486,0.0,1,0.0,0.0
57,22.299999237060547,461.25,49.07499980926514,0.0,1,0.0,0.0
58,22.25,460.5,49.92500114440918,0.0,1,0.0,0.0
59,22.32499933242798,459.5,50.17500019073486,0.0,1,0.0,0.0
60,22.299999237060547,461.5,50.47500038146973,0.0,1,0.0,0.0
61,22.32499933242798,460.0,50.72500038146973,0.0,1,0.0,0.0
62,22.399999618530277,457.25,51.0,0.0,1,0.0,0.0
63,22.449999809265137,459.75,51.5,0.0,1,0.0,0.0
64,22.424999713897712,459.0,50.45000076293945,0.0,1,0.0,0.0
65,22.399999618530277,456.5,50.12499904632568,0.0,1,0.0,0.0
66,22.399999618530273,455.5,50.07499885559081,0.0,1,0.0,0.0
67,22.424999713897712,453.75,50.20000076293945,0.0,1,0.0,0.0
68,22.399999618530273,452.75,50.30000019073486,0.0,1,0.0,0.0
69,22.37499952316285,451.75,50.17500019073486,0.0,1,0.0,0.0
70,22.349999427795414,453.75,50.12499904632568,0.0,1,0.0,0.0
71,22.349999427795414,451.25,50.25,0.0,1,0.0,0.0
72,22.399999618530273,449.25,50.22500038146973,0.0,1,0.0,0.0
73,22.349999427795414,448.0,50.39999961853027,0.0,1,0.0,0.0
74,22.32499933242798,450.0,50.625,0.0,1,0.0,0.0
75,22.32499933242798,451.25,50.69999980926514,0.0,1,0.0,0.0
76,22.32499980926514,448.5,50.77499961853027,0.0,1,0.0,0.0
77,22.34999942779541,449.75,50.70000076293945,0.0,1,0.0,0.0
78,22.37499952316285,449.0,50.64999961853027,0.0,1,0.0,0.0
79,22.349999427795414,450.25,50.95000076293945,0.0,1,0.0,0.0
80,22.32499933242798,451.5,50.875,0.0,1,0.0,0.0
81,22.42499971389771,450.5,50.750000953674316,0.0,1,0.0,0.0
82,22.32499933242798,449.25,50.59999847412109,0.0,1,0.0,0.0
83,22.349999427795414,449.5,50.625,0.0,1,0.0,0.0
84,22.399999618530277,450.25,50.69999980926514,0.0,1,0.0,0.0
85,22.424999713897712,453.25,50.62499904632568,0.0,1,0.0,0.0
86,22.550000190734863,451.0,51.04999923706055,0.0,1,0.0,0.0
87,22.5,453.25,51.25,0.0,1,0.0,0.0
88,22.5,453.0,51.59999942779541,0.0,1,0.0,0.0
89,22.65000057220459,453.5,51.77499961853027,0.0,1,0.0,0.0
90,22.52500009536743,455.0,51.75,6.1882,1,0.0,0.0
91,22.625,452.75,51.89999961853027,16.244025,1,0.0,0.0
92,22.799999713897705,454.25,52.05000019073486,23.205750000000002,1,0.0,0.0
93,22.72499990463257,454.25,52.07499980926514,35.58215,1,0.0,0.0
94,22.725000381469727,453.25,51.57499980926514,44.864450000000005,1,0.0,0.0
95,22.75,451.25,51.25,56.467325,1,0.0,0.0
96,22.799999237060547,453.75,51.09999847412109,68.0702,1,0.0,0.0
97,22.799999713897705,451.25,51.12499904632568,78.126025,1,0.0,0.0
98,22.849999427795414,453.75,50.94999980926514,88.955375,1,0.0,0.0
99,22.824999809265137,451.25,50.72500038146973,99.0112,1,0.0,0.0
100,22.924999713897712,452.5,50.70000076293945,109.067025,1,0.0,0.0
101,23.0,452.75,50.47500038146973,119.896375,1,0.0,0.0
102,23.050000190734863,451.0,50.54999923706054,129.9522,1,0.0,0.0
103,23.100000381469727,449.25,50.40000057220459,140.008025,1,0.0,0.0
104,23.22499990463257,448.25,50.22499942779541,150.837375,1,0.0,0.0
105,23.27500009536743,449.0,50.04999923706055,160.8932,1,0.0,0.0
106,23.550000190734863,446.0,50.04999923706055,170.949025,1,0.0,0.0
107,23.5,446.75,50.0,180.231325,1,0.0,0.0
108,23.575000286102295,446.25,49.875000953674316,191.8342,1,0.0,0.0
109,23.72499990463257,445.25,49.57499980926514,201.890025,1,0.0,0.0
110,23.75,444.25,49.59999847412109,212.71937499999999,1,0.0,0.0
111,23.849999427795414,444.25,49.5,222.77519999999998,1,0.0,0.0
112,23.89999961853028,443.5,49.35000038146973,235.1516,1,0.0,0.0
113,24.0,445.5,49.000000953674316,244.4339,1,0.0,0.0
114,24.075000286102295,443.25,48.92500019073486,255.26325,1,0.0,0.0
115,24.37499952316285,442.0,49.000000953674316,266.866125,1,0.0,0.0
116,24.39999961853028,441.5,50.02500057220459,278.46900000000005,1,0.0,0.0
117,24.39999961853028,444.0,50.44999980926514,288.52482499999996,1,0.0,0.0
118,24.575000286102295,442.75,50.625,295.48654999999997,1,0.0,0.0
119,24.675000190734863,444.75,50.625,307.86295,1,0.0,0.0
