index,gardenTemp,gardenCO2,gardenHumid,gardenLight,vegetableAge,vegetableGrowth,vegetableGrowthRate
1,21.885713849748893,468.42857142857144,46.357142857142854,0.0,1,0.0,0.0
2,21.85714231218611,468.42857142857144,46.69999967302595,0.0,1,0.0,0.0
3,21.828570774623326,469.85714285714283,46.4000004359654,0.0,1,0.0,0.0
4,21.77142824445452,470.42857142857144,46.357143947056365,0.0,1,0.0,0.0
5,21.671429225376674,471.85714285714283,46.57142857142857,0.0,1,0.0,0.0
6,21.614286150251115,471.2857142857143,46.557141985212056,0.0,1,0.0,0.0
7,21.600000381469727,473.42857142857144,46.47142900739397,0.0,1,0.0,0.0
8,21.5,474.42857142857144,46.58571352277483,0.0,1,0.0,0.0
9,21.442856924874445,473.7142857142857,46.599999019077835,0.0,1,0.0,0.0
10,21.39999961853028,473.57142857142856,46.52857044764927,0.0,1,0.0,0.0
11,21.39999961853028,475.2857142857143,46.17142813546317,0.0,1,0.0,0.0
12,21.371428080967497,476.2857142857143,46.24285670689174,0.0,1,0.0,0.0
13,21.299999237060547,476.2857142857143,46.28571483067104,0.0,1,0.0,0.0
14,21.299999237060547,476.57142857142856,46.32857131958008,0.0,1,0.0,0.0
15,21.214286259242467,476.2857142857143,46.24285725184849,0.0,1,0.0,0.0
16,21.128571919032506,478.14285714285717,46.11428615025112,0.0,1,0.0,0.0
17,21.114286150251115,476.85714285714283,46.45714296613421,0.0,1,0.0,0.0
18,21.100000381469727,479.42857142857144,46.25714383806501,0.0,1,0.0,0.0
19,21.100000381469727,477.14285714285717,46.19999967302595,0.0,1,0.0,0.0
20,21.071428843906947,476.85714285714283,46.18571472167969,0.0,1,0.0,0.0
21,21.042857306344168,477.7142857142857,46.0,0.0,1,0.0,0.0
22,20.97142846243722,478.0,46.071429116385325,0.0,1,0.0,0.0
23,20.928571156093057,480.42857142857144,45.94285692487444,0.0,1,0.0,0.0
24,20.914285387311672,480.42857142857144,46.0999995640346,0.0,1,0.0,0.0
25,20.89999961853028,480.42857142857144,45.885714939662385,0.0,1,0.0,0.0
26,20.89999961853028,480.14285714285717,45.64285659790039,0.0,1,0.0,0.0
27,20.89999961853028,478.85714285714283,45.75714274815151,0.0,1,0.0,0.0
28,20.89999961853028,480.0,45.58571406773159,0.0,1,0.0,0.0
29,20.842856543404718,479.57142857142856,45.80000032697405,0.0,1,0.0,0.0
30,20.842856543404718,481.85714285714283,46.2000002179827,0.0,1,0.0,0.0
31,20.828570774623326,479.7142857142857,46.45714296613421,0.0,1,0.0,0.0
32,20.799999237060547,479.14285714285717,46.485713958740234,0.0,1,0.0,0.0
33,20.799999237060547,480.7142857142857,46.74285779680525,0.0,1,0.0,0.0
34,20.814285005841935,481.2857142857143,46.442857469831196,0.0,1,0.0,0.0
35,20.799999237060547,480.0,46.48571450369699,0.0,1,0.0,0.0
36,20.799999237060547,482.57142857142856,46.81428527832031,0.0,1,0.0,0.0
